Rnd,number,Player,TFR_Points,Team,Opp,Minutes,Points,Tries,Seven_point_tries,Conversions_attempted,Conversions_successful,PK_attempted,PK_successful,Kicking_success_pct,Drop_kicks_attempted,Successful_drop_kicks,Carries,Metres_run,Metres_gained,Avg_metres_gained,Clean_breaks,Ball_carry_into_breakdown,Offloads,Defenders_beaten,Total_passes,Successful_passes,Pass_accuracy_pct,First_and_second_breakdown_arrivals,Third_breakdown_arrivals,Tackles_attempted,Tackles_made,Tackles_missed,Tackles_made_pct,Dominant_tackles,Offloads_in_tackle,Defensive_turnovers_won,Defensive_breakdown_arrivals,First_defending_breakdown_arrivals,Breakdown_turnovers_won,Turnovers_conceded,General_play_kicks,General_play_kick_errors,Penalties_conceded,Free_kicks_conceded,Yellow_cards,Red_cards,Try_assists,Def_bonus,Off_bonus
3,1,Kyle Ciquera,1.8,New England Free Jacks,NOLA,53,0,0,0,0,0,0,0,0,0,0,1,7,7,7,0,0,0,0,2,2,100,12,1,9,7,2,0,1,1,0,2,1,0,2,0,0,2,0,0,0,0,0,0
3,1,Liam Murray,0.8,Dallas Jackals,ARC,39,0,0,0,0,0,0,0,0,0,0,1,6,5,5,0,1,0,0,0,0,0,2,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3,1,Payton Telea-Ilalio,4,San Diego Legion,LA,47,0,0,0,0,0,0,0,0,0,0,6,26,23,4,0,6,0,0,1,0,0,3,1,9,9,0,0,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0
3,1,Rob Evans,1.7,Miami Sharks,HOU,68,0,0,0,0,0,0,0,0,0,0,5,26,17,3,0,4,1,1,0,0,0,3,1,7,5,2,0,1,0,0,2,1,0,3,0,0,1,1,0,0,0,0,0
4,1,Alex Maughan,5,RFC Los Angeles,UTAH,60,0,0,0,0,0,0,0,0,0,0,7,25,23,3,0,7,0,0,1,1,100,8,3,6,4,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
4,1,Cameron Orr,5.3,Seattle Seawolves,HOU,81,0,0,0,0,0,0,0,0,0,0,6,37,32,5,0,5,0,0,0,0,0,16,1,8,7,1,0,0,0,0,8,6,0,2,0,0,2,0,0,0,0,0,0
4,1,Emerson Prior,2.3,Utah Warriors,LA,48,0,0,0,0,0,0,0,0,0,0,1,5,4,4,0,1,0,0,0,0,0,4,2,9,8,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0
4,1,Ezekiel Lindenmuth,-3,Houston Sabercats,SEA,59,0,0,0,0,0,0,0,0,0,0,2,11,10,5,0,2,0,0,0,0,0,4,4,5,5,0,0,0,0,0,1,1,0,3,0,0,3,0,1,0,0,0,0
4,1,Jack Iscaro,6.1,Old Glory DC,SDL,73,0,0,0,0,0,0,0,0,0,0,9,38,34,4,0,9,0,0,0,0,0,9,5,14,14,0,0,1,0,0,7,6,0,4,0,0,3,0,0,0,0,0,0
4,1,Jake Turnbull,5.9,Anthem RC,MIA,70,0,0,0,0,0,0,0,0,0,0,5,46,36,7,0,4,0,0,3,3,100,4,0,14,11,3,0,0,0,1,0,0,0,3,0,0,2,0,0,0,0,0,0
4,1,Jarred Adams,-0.5,NOLA Gold,DAL,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
4,1,Kyle Ciquera,3,New England Free Jacks,CHI,51,0,0,0,0,0,0,0,0,0,0,2,7,5,2,0,1,1,1,2,1,50,6,2,14,10,4,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0
4,1,Liam Murray,2,Dallas Jackals,NOLA,51,0,0,0,0,0,0,0,0,0,0,1,9,8,8,0,1,0,1,0,0,0,10,0,6,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,Nathan Sylvia,3.6,San Diego Legion,OGDC,53,0,0,0,0,0,0,0,0,0,0,4,11,8,2,0,4,0,0,0,0,0,12,4,11,11,0,0,0,0,0,5,4,0,1,0,0,0,0,0,0,0,0,0
4,1,Rob Evans,1.8,Miami Sharks,ARC,52,0,0,0,0,0,0,0,0,0,0,4,16,16,4,0,4,1,0,3,3,100,4,1,4,4,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0
4,1,Zura Zhivania,3.5,Chicago Hounds,NEFJ,61,0,0,0,0,0,0,0,0,0,0,5,33,24,5,0,4,0,0,4,4,100,15,2,8,7,1,0,0,4,0,7,7,1,2,0,0,2,0,0,0,0,0,0
5,1,Cameron Orr,8.6,Seattle Seawolves,CHI,71,0,0,0,0,0,0,0,0,0,0,10,65,49,5,0,9,0,0,0,0,0,8,0,11,9,2,0,0,0,1,3,3,0,3,0,0,2,0,0,0,0,0,0
5,1,Ezekiel Lindenmuth,4.4,Houston Sabercats,DAL,68,0,0,0,0,0,0,0,0,0,0,9,33,32,4,0,8,0,0,0,0,0,5,0,11,9,2,0,0,0,0,1,1,0,3,0,0,2,1,0,0,0,0,0
5,1,Faka'osi Pifeleti,3.1,San Diego Legion,MIA,50,0,0,0,0,0,0,0,0,0,0,3,22,7,2,0,2,0,1,0,0,0,11,0,9,8,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
5,1,Jake Turnbull,13.2,Anthem RC,OGDC,79,5,1,0,0,0,0,0,0,0,0,14,76,59,4,0,13,0,2,3,3,100,5,0,12,11,1,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0
5,1,Jonas Petrakopoulos,1.3,Miami Sharks,SDL,44,0,0,0,0,0,0,0,0,0,0,2,9,9,5,0,2,1,0,0,0,0,8,2,3,3,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
5,1,Liam Murray,3.6,Dallas Jackals,HOU,73,0,0,0,0,0,0,0,0,0,0,4,22,18,5,0,4,0,0,0,0,0,16,1,7,6,1,0,1,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0
5,1,Quentin Newcomer,4.3,Old Glory DC,ARC,41,0,0,0,0,0,0,0,0,0,0,6,35,33,5,0,6,0,0,0,0,0,5,0,6,5,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0
5,1,Zura Zhivania,7.5,Chicago Hounds,SEA,37,0,0,0,0,0,0,0,0,0,0,1,42,42,42,0,1,0,1,2,2,100,7,0,6,6,0,0,0,0,1,4,4,0,1,0,0,1,0,0,0,0,0,0
6,1,Chance Wenglewski,3.1,Seattle Seawolves,DAL,56,0,0,0,0,0,0,0,0,0,0,3,13,13,4,0,3,0,0,0,0,0,9,0,6,6,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0
6,1,Charlie Abel,3.7,Chicago Hounds,NOLA,82,0,0,0,0,0,0,0,0,0,0,3,20,20,7,0,2,0,0,2,2,100,11,1,8,4,4,0,1,0,0,2,2,0,1,0,0,1,0,0,0,0,0,0
6,1,Dane Zander,4.4,RFC Los Angeles,OGDC,89,0,0,0,0,0,0,0,0,0,0,4,15,14,4,0,4,0,0,4,4,100,12,10,12,10,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0
6,1,Jack Iscaro,7.9,Old Glory DC,LA,79,0,0,0,0,0,0,0,0,0,0,11,49,48,4,0,11,0,1,2,2,100,10,5,16,12,4,0,1,0,0,5,4,0,2,0,0,1,1,0,0,0,0,0
6,1,Jake Turnbull,9.9,Anthem RC,UTAH,57,0,0,0,0,0,0,0,0,0,0,14,68,57,4,0,14,1,0,3,3,100,11,1,15,14,1,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0
6,1,Joaquin Horcada,2,Dallas Jackals,SEA,52,0,0,0,0,0,0,0,0,0,0,2,5,2,1,0,2,0,0,1,1,100,9,2,6,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6,1,Jonas Petrakopoulos,2.6,Miami Sharks,NEFJ,42,0,0,0,0,0,0,0,0,0,0,4,11,10,3,0,4,0,0,0,0,0,13,1,8,7,1,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
6,1,Kyle Ciquera,4.6,New England Free Jacks,MIA,42,0,0,0,0,0,0,0,0,0,0,4,19,19,5,0,4,0,0,3,3,100,11,1,10,9,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0
6,1,Matt Harmon,1.3,NOLA Gold,CHI,53,0,0,0,0,0,0,0,0,0,0,2,8,6,3,0,2,0,0,0,0,0,5,0,4,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
6,1,Paul Mullen,4.2,Utah Warriors,ARC,51,0,0,0,0,0,0,0,0,0,0,4,18,14,4,0,3,1,1,2,2,100,8,2,14,11,3,0,0,0,0,5,4,0,1,0,0,1,0,0,0,0,0,0
7,1,Chance Wenglewski,1.4,Seattle Seawolves,LA,55,0,0,0,0,0,0,0,0,0,0,4,20,12,3,0,4,0,0,1,1,100,15,3,4,4,0,0,0,0,0,3,3,1,2,0,0,2,0,0,0,0,0,0
7,1,Charlie Abel,0.9,Chicago Hounds,ARC,51,0,0,0,0,0,0,0,0,0,0,2,7,5,3,0,2,0,0,0,0,0,7,0,4,3,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
7,1,Dane Zander,3.9,RFC Los Angeles,SEA,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,67,3,3,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,Ezekiel Lindenmuth,3.7,Houston Sabercats,NEFJ,53,0,0,0,0,0,0,0,0,0,0,7,38,35,5,0,7,1,1,0,0,0,5,0,4,4,0,0,0,0,0,2,1,0,2,0,0,1,1,0,0,0,0,0
7,1,Faka'osi Pifeleti,2.9,San Diego Legion,NOLA,42,0,0,0,0,0,0,0,0,0,0,2,12,11,5,0,2,0,0,2,2,100,4,0,8,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,Franco van den Berg,6.2,Utah Warriors,DAL,58,0,0,0,0,0,0,0,0,0,0,3,14,14,5,0,3,0,0,1,1,100,8,0,19,16,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0
7,1,Jake Turnbull,4.9,Anthem RC,CHI,73,0,0,0,0,0,0,0,0,0,0,8,34,23,3,0,7,1,0,7,5,71,10,1,12,12,0,0,0,0,1,4,3,0,3,0,0,3,0,0,0,0,0,0
7,1,Joaquin Horcada,5.9,Dallas Jackals,UTAH,73,0,0,0,0,0,0,0,0,0,0,9,35,28,3,0,9,1,1,2,2,100,18,2,12,12,0,0,0,0,1,1,0,0,6,0,0,5,0,0,0,0,0,0
7,1,Malakai Hala-Ngatai,9.4,New England Free Jacks,HOU,47,5,1,0,0,0,0,0,0,0,0,3,25,23,8,1,2,0,0,1,0,0,7,2,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,Matt Harmon,5.4,NOLA Gold,SDL,67,0,0,0,0,0,0,0,0,0,0,4,36,36,9,1,3,0,0,1,0,0,8,3,8,6,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
8,1,Charlie Abel,1.6,Chicago Hounds,LA,69,0,0,0,0,0,0,0,0,0,0,4,31,25,6,0,4,0,0,4,4,100,14,2,5,2,3,0,0,0,0,1,1,0,3,0,0,2,0,0,0,0,0,0
8,1,Dane Zander,2.8,RFC Los Angeles,CHI,53,0,0,0,0,0,0,0,0,0,0,2,13,13,6,0,2,0,0,3,2,67,2,1,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,1,Dewald Donald,5,Seattle Seawolves,NEFJ,82,0,0,0,0,0,0,0,0,0,0,4,16,13,3,0,4,0,0,3,3,100,14,6,12,9,3,0,1,0,0,14,13,0,0,0,0,0,0,0,0,0,0,0
8,1,Ezekiel Lindenmuth,4.6,Houston Sabercats,OGDC,67,0,0,0,0,0,0,0,0,0,0,4,25,21,5,0,4,0,0,0,0,0,5,1,11,10,1,0,0,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0
8,1,Franco van den Berg,2.9,Utah Warriors,SDL,53,0,0,0,0,0,0,0,0,0,0,5,32,29,6,0,4,0,0,0,0,0,6,2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,1,Jonas Petrakopoulos,2.1,Miami Sharks,NOLA,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,100,9,2,9,7,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
8,1,Kyle Ciquera,1.5,New England Free Jacks,SEA,46,0,0,0,0,0,0,0,0,0,0,4,19,19,5,0,3,0,0,2,2,100,12,0,8,7,1,0,0,0,0,1,1,0,5,0,0,3,0,0,0,0,0,0
8,1,Matt Harmon,1.8,NOLA Gold,MIA,53,0,0,0,0,0,0,0,0,0,0,3,10,10,3,0,3,0,0,0,0,0,9,0,7,6,1,0,0,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0
8,1,Payton Telea-Ilalio,0.1,San Diego Legion,UTAH,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6,2,4,0,1,0,0,3,3,0,1,0,0,0,0,0,0,0,0,0
8,1,Quentin Newcomer,2.8,Old Glory DC,HOU,41,0,0,0,0,0,0,0,0,0,0,5,26,22,4,0,5,0,1,0,0,0,7,1,3,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9,1,Dane Zander,0.1,RFC Los Angeles,NEFJ,3,0,0,0,0,0,0,0,0,0,0,1,6,6,6,0,1,0,0,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
9,1,Emerson Prior,1.5,Utah Warriors,OGDC,56,0,0,0,0,0,0,0,0,0,0,4,18,14,3,0,4,0,0,1,1,100,15,3,2,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
9,1,Ezekiel Lindenmuth,2.7,Houston Sabercats,SDL,55,0,0,0,0,0,0,0,0,0,0,2,13,10,5,0,2,0,0,1,1,100,5,0,10,9,1,0,1,0,0,1,1,0,2,0,0,2,0,0,0,0,0,0
9,1,Faka'osi Pifeleti,0.9,San Diego Legion,HOU,36,0,0,0,0,0,0,0,0,0,0,2,10,8,4,0,2,0,0,1,1,100,4,0,3,2,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
9,1,Jack Iscaro,12.7,Old Glory DC,UTAH,69,5,1,0,0,0,0,0,0,0,0,8,35,26,3,0,6,0,1,4,4,100,5,1,19,17,2,0,0,0,0,6,5,0,1,0,0,0,0,0,0,0,0,0
9,1,Jake Turnbull,5.7,Anthem RC,NOLA,64,0,0,0,0,0,0,0,0,0,0,2,7,5,3,0,2,0,0,3,3,100,5,0,23,19,4,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
9,1,Joaquin Horcada,8.4,Dallas Jackals,MIA,76,0,0,0,0,0,0,0,0,0,0,8,64,57,7,2,8,1,1,2,2,100,18,2,12,9,3,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
9,1,Malakai Hala-Ngatai,3.5,New England Free Jacks,LA,39,0,0,0,0,0,0,0,0,0,0,5,29,26,5,0,5,0,0,1,1,100,8,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,1,Matt Harmon,1.5,NOLA Gold,ARC,54,0,0,0,0,0,0,0,0,0,0,1,6,5,5,0,1,0,0,0,0,0,26,1,5,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9,1,Rob Evans,3.3,Miami Sharks,DAL,42,0,0,0,0,0,0,0,0,0,0,2,9,8,4,0,2,0,0,0,0,0,2,0,13,10,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
10,1,Charlie Abel,7.2,Chicago Hounds,NEFJ,70,0,0,0,0,0,0,0,0,0,0,3,18,16,5,0,3,0,0,1,1,100,11,1,20,17,3,0,2,0,1,4,3,0,0,0,0,0,0,0,0,0,0,0
10,1,Dewald Donald,8.3,Seattle Seawolves,ARC,59,0,0,0,0,0,0,0,0,0,0,4,36,32,8,0,4,0,1,1,1,100,15,5,12,12,0,0,0,0,0,9,8,1,1,0,0,0,0,0,0,0,0,0
10,1,Emerson Prior,-0.3,Utah Warriors,HOU,54,0,0,0,0,0,0,0,0,0,0,2,6,2,0,0,2,0,0,1,1,100,18,0,5,5,0,0,0,0,0,1,1,0,4,0,0,3,1,0,0,0,0,0
10,1,Ezekiel Lindenmuth,4.2,Houston Sabercats,UTAH,71,0,0,0,0,0,0,0,0,0,0,4,21,20,5,0,4,0,0,2,2,100,9,2,12,9,3,0,0,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0
10,1,Jack Iscaro,3.9,Old Glory DC,MIA,75,0,0,0,0,0,0,0,0,0,0,6,18,15,2,0,6,0,0,2,2,100,15,3,8,8,0,0,0,0,0,4,4,0,1,0,0,0,1,0,0,0,0,0
10,1,Jake Turnbull,4.8,Anthem RC,SEA,67,0,0,0,0,0,0,0,0,0,0,8,51,28,4,0,8,0,0,2,1,50,6,3,13,10,3,0,0,0,0,6,6,0,2,0,0,1,0,0,0,0,0,0
10,1,Joaquin Horcada,0.7,Dallas Jackals,SDL,82,0,0,0,0,0,0,0,0,0,0,9,38,21,2,0,8,0,0,2,2,100,18,1,8,7,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
10,1,Jonas Petrakopoulos,4.6,Miami Sharks,OGDC,44,0,0,0,0,0,0,0,0,0,0,1,4,2,2,0,1,0,0,2,2,100,12,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10,1,Malakai Hala-Ngatai,2.5,New England Free Jacks,CHI,52,0,0,0,0,0,0,0,0,0,0,3,14,7,2,0,3,0,0,1,1,100,7,1,7,6,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
10,1,Payton Telea-Ilalio,6.5,San Diego Legion,DAL,77,0,0,0,0,0,0,0,0,0,0,6,42,39,7,0,5,0,2,0,0,0,11,2,12,12,0,0,0,0,0,1,1,0,3,0,0,2,0,0,0,0,0,0
11,1,Cameron Orr,8.2,Seattle Seawolves,NOLA,66,0,0,0,0,0,0,0,0,0,0,3,44,44,15,1,2,1,1,3,3,100,6,0,8,6,2,0,0,1,0,4,3,1,0,0,0,0,0,0,0,0,0,0
11,1,Charlie Abel,3.2,Chicago Hounds,OGDC,82,0,0,0,0,0,0,0,0,0,0,3,16,16,5,0,3,0,0,1,1,100,14,6,14,12,2,0,1,0,0,7,6,0,6,0,0,3,1,0,0,0,0,0
11,1,Dan Hanson,1.2,Anthem RC,HOU,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1,Dane Zander,3.4,RFC Los Angeles,DAL,55,0,0,0,0,0,0,0,0,0,0,8,43,36,4,0,8,0,2,0,0,0,12,2,2,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0
11,1,Emerson Prior,1.3,Utah Warriors,MIA,62,0,0,0,0,0,0,0,0,0,0,2,7,6,3,0,2,0,0,1,1,100,12,3,6,4,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
11,1,Ezekiel Lindenmuth,2.6,Houston Sabercats,ARC,50,0,0,0,0,0,0,0,0,0,0,8,33,22,3,0,8,0,0,1,1,100,4,4,9,8,1,0,0,0,0,3,2,0,4,0,0,4,0,0,0,0,0,0
11,1,Jack Iscaro,2.2,Old Glory DC,CHI,70,0,0,0,0,0,0,0,0,0,0,5,14,9,2,0,5,0,0,5,5,100,9,3,7,6,1,0,0,0,0,10,8,0,2,0,0,2,0,0,0,0,0,0
11,1,Liam Murray,1.7,Dallas Jackals,LA,40,0,0,0,0,0,0,0,0,0,0,1,4,3,3,0,1,0,0,0,0,0,3,1,9,8,1,0,3,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0
11,1,Matt Harmon,3,NOLA Gold,SEA,45,0,0,0,0,0,0,0,0,0,0,4,43,24,6,0,2,1,1,1,1,100,10,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11,1,Rob Evans,3.1,Miami Sharks,UTAH,57,0,0,0,0,0,0,0,0,0,0,4,18,15,4,0,3,0,0,1,1,100,8,0,7,7,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
12,1,Cameron Orr,3.8,Seattle Seawolves,DAL,78,0,0,0,0,0,0,0,0,0,0,9,37,31,3,0,7,0,1,0,0,0,6,0,10,9,1,0,0,1,0,0,0,0,5,0,0,2,0,0,0,0,0,0
12,1,Charlie Abel,2.5,Chicago Hounds,HOU,70,0,0,0,0,0,0,0,0,0,0,5,16,16,3,0,5,0,0,3,2,67,6,2,8,8,0,0,1,0,1,1,1,0,4,0,0,2,1,0,0,0,0,0
12,1,Dane Zander,4.3,RFC Los Angeles,ARC,79,0,0,0,0,0,0,0,0,0,0,7,38,32,5,0,6,1,0,2,2,100,15,2,4,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
12,1,Ezekiel Lindenmuth,3.4,Houston Sabercats,CHI,63,0,0,0,0,0,0,0,0,0,0,5,23,16,3,0,5,0,0,3,3,100,3,0,6,6,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0
12,1,Fatongia Paea,5.3,Utah Warriors,NOLA,55,0,0,0,0,0,0,0,0,0,0,7,56,49,7,0,5,1,0,0,0,0,7,1,3,3,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0
12,1,Jake Turnbull,8.2,Anthem RC,LA,79,0,0,0,0,0,0,0,0,0,0,9,47,26,3,0,8,0,0,3,2,67,8,1,20,17,3,0,0,1,0,7,6,0,0,0,0,0,0,0,0,0,0,0
12,1,Jarred Adams,11.3,NOLA Gold,UTAH,49,5,1,0,0,0,0,0,0,0,0,4,55,43,11,1,3,0,1,0,0,0,1,0,13,10,3,0,0,0,0,5,5,0,2,0,0,2,0,0,0,0,0,0
12,1,Joaquin Horcada,2.5,Dallas Jackals,SEA,78,0,0,0,0,0,0,0,0,0,0,2,10,3,1,0,2,0,0,1,0,0,9,3,10,9,1,0,0,0,0,2,1,0,2,0,0,2,0,0,0,0,0,0
12,1,Kyle Ciquera,2,New England Free Jacks,SDL,57,0,0,0,0,0,0,0,0,0,0,2,5,5,3,0,2,0,0,1,1,100,9,2,6,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,1,Payton Telea-Ilalio,6.2,San Diego Legion,NEFJ,68,0,0,0,0,0,0,0,0,0,0,7,55,44,6,0,7,0,1,2,1,50,9,3,8,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1,Cameron Orr,7.9,Seattle Seawolves,OGDC,79,5,1,0,0,0,0,0,0,0,0,12,61,52,4,0,11,0,0,1,1,100,9,3,11,9,2,0,1,0,1,3,3,0,4,0,0,2,1,1,0,0,0,0
13,1,Charlie Abel,1.9,Chicago Hounds,NOLA,60,0,0,0,0,0,0,0,0,0,0,1,9,5,5,0,1,0,0,0,0,0,6,4,10,8,2,0,0,0,0,2,2,0,2,0,0,1,0,0,0,0,0,0
13,1,Dane Zander,2.6,RFC Los Angeles,SDL,55,0,0,0,0,0,0,0,0,0,0,3,8,5,2,0,3,0,0,0,0,0,8,0,9,7,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1,Jarred Adams,2.3,NOLA Gold,CHI,54,0,0,0,0,0,0,0,0,0,0,4,19,19,5,0,3,0,1,1,1,100,8,4,4,3,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
13,1,Kyle Ciquera,1.3,New England Free Jacks,MIA,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,100,5,0,6,6,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0
13,1,Payton Telea-Ilalio,1.6,San Diego Legion,LA,40,0,0,0,0,0,0,0,0,0,0,5,16,9,2,0,5,0,0,3,3,100,8,1,4,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
13,1,Quentin Newcomer,5.3,Old Glory DC,SEA,65,0,0,0,0,0,0,0,0,0,0,6,32,17,3,0,5,1,0,1,0,0,10,1,13,12,1,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0
13,1,Rob Evans,0.5,Miami Sharks,NEFJ,63,0,0,0,0,0,0,0,0,0,0,3,16,12,4,0,3,0,0,2,2,100,8,1,1,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0
14,1,Dane Zander,4.2,RFC Los Angeles,MIA,55,0,0,0,0,0,0,0,0,0,0,3,18,18,6,0,3,0,1,2,2,100,3,4,8,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,1,Djustice Sears-Duru,0.6,San Diego Legion,UTAH,59,0,0,0,0,0,0,0,0,0,0,1,3,3,3,0,1,0,0,0,0,0,5,4,8,6,2,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0
14,1,Ezekiel Lindenmuth,6.4,Houston Sabercats,NOLA,72,0,0,0,0,0,0,0,0,0,0,11,55,42,4,0,11,0,0,0,0,0,7,2,9,9,0,0,0,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0
14,1,Fatongia Paea,6.9,Utah Warriors,SDL,52,0,0,0,0,0,0,0,0,0,0,5,55,55,11,0,5,0,0,0,0,0,5,0,3,3,0,0,0,0,1,2,2,1,3,0,0,3,0,0,0,0,0,0
14,1,Jack Iscaro,6.6,Old Glory DC,ARC,59,0,0,0,0,0,0,0,0,0,0,8,49,44,5,0,7,1,1,1,0,0,7,1,10,9,1,0,0,0,0,4,4,0,1,0,0,1,0,0,0,0,0,0
14,1,Jake Turnbull,4.5,Anthem RC,OGDC,58,0,0,0,0,0,0,0,0,0,0,8,40,32,4,0,7,1,2,0,0,0,10,1,8,6,2,0,0,1,0,6,4,0,1,0,0,0,0,0,0,0,0,0
14,1,Kyle Ciquera,0.8,New England Free Jacks,DAL,57,0,0,0,0,0,0,0,0,0,0,2,10,6,3,0,2,0,1,3,3,100,8,2,5,4,1,0,0,0,0,1,1,0,2,0,0,1,1,0,0,0,0,0
14,1,Liam Murray,1.8,Dallas Jackals,NEFJ,65,0,0,0,0,0,0,0,0,0,0,1,9,8,8,0,1,0,1,0,0,0,11,1,7,5,2,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
14,1,Matt Harmon,2.2,NOLA Gold,HOU,58,0,0,0,0,0,0,0,0,0,0,2,11,8,4,0,1,0,0,0,0,0,11,2,9,8,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0
14,1,Rob Evans,1.6,Miami Sharks,LA,54,0,0,0,0,0,0,0,0,0,0,5,32,32,6,0,4,0,0,1,1,100,12,0,6,3,3,0,0,0,0,1,1,0,5,0,0,3,1,0,0,0,0,0
15,1,Cameron Orr,4.4,Seattle Seawolves,UTAH,71,0,0,0,0,0,0,0,0,0,0,4,18,13,3,0,4,0,0,2,2,100,6,1,13,12,1,0,1,0,0,6,4,0,2,0,0,1,1,0,0,0,0,0
15,1,Charlie Abel,7.9,Chicago Hounds,DAL,66,5,1,0,0,0,0,0,0,0,0,4,19,17,4,0,3,0,1,1,1,100,10,2,5,4,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
